station_id,event_id,start_date,end_date,duration,severity,intensity,peak_SSI,severity_hm3
9027,33,1985-09-30,1985-11-03,35,7.9725,0.2278,-2.4482,23.8226
9027,34,1985-11-27,1986-01-27,62,28.7839,0.4643,-3.2579,81.8251
9027,35,1986-07-10,1986-09-30,83,18.9007,0.2277,-2.0391,85.9861
9027,36,1986-12-14,1987-01-12,30,1.5351,0.0512,-1.5834,1.9489
9027,37,1987-05-13,1987-07-09,58,19.3469,0.3336,-3.9815,55.1506
9027,38,1989-01-23,1989-04-24,92,68.1161,0.7404,-3.9407,273.713
9027,39,1989-05-28,1989-07-04,38,16.1565,0.4252,-2.1584,54.795
9027,40,1989-08-29,1989-11-14,78,26.5245,0.3401,-2.8631,80.2023
9027,41,1990-03-04,1990-04-23,51,36.9402,0.7243,-3.0706,149.0133
9027,42,1990-05-06,1990-05-10,5,0.729,0.1458,-1.5492,4.493
9027,43,1990-05-22,1990-06-12,22,1.7046,0.0775,-1.7204,5.7309
9027,44,1990-07-06,1990-07-13,8,0.5272,0.0659,-1.508,3.5407
9027,45,1991-06-22,1991-07-02,11,0.4136,0.0376,-1.3668,5.6071
9027,46,1991-10-19,1991-11-21,34,6.0648,0.1784,-1.8303,23.7349
9027,47,1992-01-09,1992-03-28,80,34.1042,0.4263,-3.6054,100.5349
9027,48,1993-02-14,1993-03-08,23,4.9864,0.2168,-1.6583,8.1414
9027,49,1994-03-24,1994-04-05,13,2.67,0.2054,-1.8207,14.4458
9027,50,1994-06-15,1994-07-20,36,5.1738,0.1437,-1.9942,26.149
9027,51,1994-09-15,1994-10-09,25,2.9739,0.119,-1.848,16.1559
9027,52,1995-04-02,1995-08-17,138,60.8781,0.4411,-2.9108,219.7514
9027,53,1995-08-29,1995-12-24,118,66.9039,0.567,-3.7026,180.2543
9027,54,1996-10-29,1996-11-06,9,0.8232,0.0915,-1.6541,3.0931
9027,55,1997-04-11,1997-04-16,6,1.1411,0.1902,-1.7283,6.2273
9027,56,1999-04-11,1999-04-26,16,1.1652,0.0728,-1.6109,7.0293
9027,57,2000-01-23,2000-04-12,81,15.7216,0.1941,-2.01,49.9555
9027,58,2000-10-03,2000-10-18,16,1.2544,0.0784,-1.6614,5.6825
9027,59,2001-11-24,2002-04-04,132,51.8113,0.3925,-3.7927,191.9001
9027,60,2002-04-21,2002-04-30,10,0.892,0.0892,-1.5231,5.2627
9027,61,2002-10-27,2002-11-18,23,1.7423,0.0758,-1.548,7.0494
9027,62,2004-12-19,2004-12-26,8,1.0239,0.128,-1.6892,2.3478
9027,63,2005-01-18,2005-01-22,5,1.6633,0.3327,-1.919,7.8503
9027,64,2005-05-03,2005-05-18,16,3.3534,0.2096,-1.7763,17.1826
9027,65,2005-11-09,2005-12-07,29,0.9156,0.0316,-1.5966,1.8403
9027,66,2006-02-12,2006-03-06,23,1.963,0.0853,-1.58,0.5943
9027,67,2006-04-14,2006-06-14,62,15.2757,0.2464,-2.8714,56.985
9027,68,2006-10-30,2007-02-12,106,35.1231,0.3314,-2.2447,134.8474
9027,69,2007-12-01,2008-04-06,128,29.3306,0.2291,-1.6519,77.7296
9027,70,2009-01-07,2009-01-19,13,1.1481,0.0883,-1.9209,4.6574
9027,71,2009-12-01,2009-12-20,20,1.3152,0.0658,-1.4633,0.8866
9027,72,2011-02-06,2011-02-27,22,1.5691,0.0713,-1.6385,3.915
9027,73,2011-04-18,2011-04-28,11,0.1752,0.0159,-1.3224,0.1481
9027,74,2011-11-24,2012-04-24,153,46.1886,0.3019,-1.8243,171.0569
9027,75,2012-11-20,2012-12-06,17,2.877,0.1692,-1.7939,8.1482
9027,76,2013-01-06,2013-01-14,9,2.938,0.3264,-1.7643,5.2384
9027,77,2014-06-01,2014-06-15,15,0.7001,0.0467,-1.6264,2.8495
9027,78,2015-04-26,2015-05-11,16,1.2585,0.0787,-1.602,7.8972
9027,79,2015-12-23,2016-01-16,25,2.8247,0.113,-1.7077,3.6031
9027,80,2016-05-29,2016-06-05,8,0.2724,0.0341,-1.4267,0.7776
9027,81,2016-11-08,2016-11-20,13,3.039,0.2338,-1.5962,11.41
9027,82,2016-12-09,2017-01-15,38,5.7138,0.1504,-1.9876,13.508
9027,83,2017-04-14,2017-06-12,60,10.9211,0.182,-1.9369,59.3614
9027,84,2017-10-11,2018-01-02,84,29.5903,0.3523,-2.241,98.9864
9027,85,2019-01-06,2019-01-22,17,2.207,0.1298,-1.7345,7.1207
9027,86,2019-04-02,2019-06-16,76,11.4795,0.151,-1.8512,51.2211
9027,87,2019-10-08,2019-10-16,9,0.5719,0.0635,-1.4302,3.1553
9036,1,1961-04-16,1961-04-22,7,0.7959,0.1137,-1.4855,0.0722
9036,2,1961-05-11,1961-05-27,17,3.0712,0.1807,-1.808,0.4939
9036,3,1961-06-19,1961-06-23,5,1.8227,0.3645,-2.0823,0.201
9036,4,1961-07-22,1961-07-28,7,0.6014,0.0859,-1.433,0.0862
9036,5,1961-08-12,1961-08-16,5,2.0935,0.4187,-1.9403,0.3758
9036,6,1961-09-04,1961-09-28,25,9.9633,0.3985,-2.2703,0.7319
9036,7,1962-06-21,1962-06-29,9,3.7018,0.4113,-1.9341,0.3669
9036,8,1962-07-22,1962-07-26,5,1.1806,0.2361,-1.6728,0.1493
9036,9,1962-09-20,1962-10-04,15,10.2624,0.6842,-2.472,0.4918
9036,10,1962-10-19,1962-12-14,57,43.1431,0.7569,-4.2059,1.4247
9036,11,1963-07-05,1963-07-23,19,4.472,0.2354,-1.8555,0.4
9036,12,1964-09-12,1964-09-16,5,1.5268,0.3054,-1.7982,0.111
9036,13,1964-09-30,1964-10-07,8,0.3983,0.0498,-1.43,0.0105
9036,14,1965-08-24,1965-09-25,33,16.5502,0.5015,-2.3257,1.4225
9036,15,1977-05-03,1977-05-09,7,0.2828,0.0404,-1.3661,0.0755
9036,16,1979-07-15,1979-07-19,5,0.5639,0.1128,-1.4801,0.0405
9036,17,1981-06-29,1981-07-14,16,5.2915,0.3307,-1.7855,0.4517
9036,18,1982-04-04,1982-04-17,14,1.8079,0.1291,-1.8288,0.2297
9036,19,1982-05-09,1982-06-17,40,19.3299,0.4832,-2.6273,2.041
9036,20,1982-07-01,1982-08-05,36,19.9079,0.553,-2.6476,2.3099
9036,21,1982-08-17,1982-11-06,82,56.0795,0.6839,-3.5039,3.7443
9036,22,1983-01-28,1983-02-22,26,6.311,0.2427,-1.9347,0.2965
9036,23,1983-03-16,1983-03-24,9,0.5967,0.0663,-1.4375,0.1559
9036,24,1983-06-23,1983-07-11,19,16.2244,0.8539,-2.4808,1.5353
9036,25,1983-08-10,1983-08-17,8,7.8985,0.9873,-2.3588,1.1211
9036,26,1983-08-29,1983-09-07,10,0.3223,0.0322,-1.4212,0.0053
9036,27,1983-11-10,1983-12-18,39,12.6488,0.3243,-1.8812,0.6909
9036,28,1984-02-26,1984-03-02,6,0.841,0.1402,-1.5111,0.0745
9036,29,1984-12-17,1984-12-21,5,0.5642,0.1128,-1.5161,0.0767
9036,30,1985-01-07,1985-01-20,14,1.5841,0.1132,-1.6037,0.1229
9036,31,1985-03-09,1985-03-18,10,2.8968,0.2897,-1.6928,0.3956
9036,32,1985-07-04,1985-07-13,10,6.9419,0.6942,-2.266,0.6741
9036,33,1985-07-27,1986-02-15,204,89.6659,0.4395,-2.5764,5.5032
9036,34,1986-04-08,1986-04-13,6,0.1845,0.0307,-1.3435,0.0331
9036,35,1986-06-05,1986-06-14,10,1.5666,0.1567,-2.158,0.202
9036,36,1986-06-26,1986-07-01,6,3.6229,0.6038,-2.0759,0.3359
9036,37,1986-07-13,1986-07-19,7,5.224,0.7463,-2.2259,0.5276
9036,38,1986-07-31,1986-08-06,7,6.0654,0.8665,-2.2413,0.8249
9036,39,1986-08-18,1986-08-28,11,6.1227,0.5566,-1.901,0.7991
9036,40,1986-09-14,1986-09-22,9,1.5528,0.1725,-1.666,0.1083
9036,41,1987-04-22,1987-05-12,21,10.6124,0.5054,-2.3886,1.2305
9036,42,1987-05-27,1987-06-02,7,2.7338,0.3905,-1.923,0.313
9036,43,1987-06-15,1987-07-31,47,29.7912,0.6339,-2.8823,2.9553
9036,44,1987-09-29,1987-10-20,22,1.4312,0.0651,-1.6791,0.0425
9036,45,1987-12-28,1988-01-12,16,1.2704,0.0794,-1.5211,0.1589
9036,46,1988-10-06,1988-10-14,9,3.7061,0.4118,-1.8795,0.145
9036,47,1988-10-31,1988-11-12,13,4.7591,0.3661,-1.9209,0.2418
9036,48,1988-12-29,1989-04-06,99,79.3152,0.8012,-3.2963,4.3417
9036,49,1989-04-20,1989-05-24,35,21.2261,0.6065,-3.3097,1.8598
9036,50,1989-06-11,1989-06-22,12,11.3999,0.95,-2.7776,1.086
9036,51,1989-07-12,1989-07-31,20,11.6793,0.584,-2.3235,1.3336
9036,52,1989-08-13,1989-12-13,123,100.3838,0.8161,-2.9288,5.3141
9036,53,1990-01-14,1990-06-13,151,97.1223,0.6432,-3.0244,7.6592
9036,54,1990-06-26,1990-07-02,7,2.4878,0.3554,-2.2176,0.2386
9036,55,1990-08-19,1990-08-24,6,3.0829,0.5138,-2.2456,0.4452
9036,56,1990-09-14,1990-12-26,104,63.4111,0.6097,-2.7583,2.7242
9036,57,1991-01-27,1991-02-19,24,8.2163,0.3423,-2.0647,0.3195
9036,58,1991-09-07,1991-09-12,6,1.0145,0.1691,-1.5912,0.049
9036,59,1991-10-04,1991-10-09,6,0.6882,0.1147,-1.5063,0.0238
9036,60,1991-12-29,1992-03-28,91,37.2362,0.4092,-1.9903,2.6712
9036,61,1992-07-11,1992-07-18,8,2.3989,0.2999,-1.8422,0.2306
9036,62,1993-01-24,1993-03-02,38,7.9486,0.2092,-1.8757,0.4115
9036,63,1993-06-13,1993-07-27,45,6.8377,0.1519,-2.1553,0.7103
9036,64,1993-08-12,1993-09-15,35,1.9289,0.0551,-1.7415,0.2631
9036,65,1994-03-30,1994-04-13,15,1.5694,0.1046,-1.484,0.2527
9036,66,1994-04-29,1994-05-03,5,0.4382,0.0876,-1.4179,0.0805
9036,67,1995-08-12,1995-08-18,7,0.1328,0.019,-1.3611,0.0602
9036,68,1997-04-23,1997-05-30,38,7.7282,0.2034,-1.6833,1.1016
9036,69,1997-07-01,1997-07-22,22,5.0548,0.2298,-1.7519,0.4475
9036,70,1999-04-10,1999-04-19,10,1.6405,0.1641,-1.555,0.2025
9036,71,1999-05-18,1999-05-31,14,3.1446,0.2246,-1.5864,0.4629
9036,72,2001-12-13,2002-03-08,86,12.4118,0.1443,-1.7639,0.9333
9036,73,2002-03-20,2002-04-29,41,25.3416,0.6181,-2.7581,2.8856
9036,74,2002-05-21,2002-06-18,29,12.9375,0.4461,-2.1699,1.4559
9036,75,2002-08-27,2002-09-14,19,3.7136,0.1955,-1.5943,0.2273
9036,76,2006-02-23,2006-02-28,6,0.029,0.0048,-1.3083,0.0
9036,77,2008-02-14,2008-03-21,37,5.2117,0.1409,-1.7208,0.4909
9036,78,2012-03-28,2012-04-10,14,1.5608,0.1115,-1.5001,0.2674
9036,79,2012-04-27,2012-05-15,19,2.6645,0.1402,-1.5536,0.4759
9036,80,2012-06-13,2012-06-17,5,0.4688,0.0938,-1.4433,0.0986
9036,81,2014-06-28,2014-07-10,13,1.6292,0.1253,-1.6578,0.0919
9036,82,2017-04-02,2017-06-12,72,31.9087,0.4432,-2.3551,3.6637
9036,83,2017-06-24,2017-11-05,135,23.2727,0.1724,-2.1492,2.3177
9036,84,2017-11-19,2017-12-08,20,1.1495,0.0575,-1.617,0.1268
9036,85,2018-07-03,2018-07-24,22,0.5762,0.0262,-1.4548,0.0298
9036,86,2019-03-21,2019-04-24,35,12.4658,0.3562,-2.1505,1.6626
9036,87,2019-06-07,2019-06-17,11,0.1697,0.0154,-1.3441,0.1117
9036,88,2019-09-18,2019-09-27,10,0.8932,0.0893,-1.5786,0.0406
9036,89,2020-02-19,2020-02-25,7,0.5997,0.0857,-1.4117,0.0069
9038,1,1961-03-28,1961-04-16,20,1.3731,0.0687,-1.522,0.4352
9038,2,1973-11-25,1973-11-30,6,0.494,0.0823,-1.431,0.0387
9038,3,1973-12-15,1973-12-22,8,0.6813,0.0852,-1.4242,0.1075
9038,4,1981-06-13,1981-06-25,13,1.6452,0.1266,-1.663,0.4799
9038,5,1981-07-17,1981-09-21,67,32.0076,0.4777,-2.1056,2.8538
9038,6,1982-04-23,1982-05-26,34,6.0621,0.1783,-1.6114,2.3771
9038,7,1982-06-14,1982-09-18,97,44.6529,0.4603,-2.6457,5.2679
9038,8,1982-10-01,1982-10-09,9,0.7236,0.0804,-1.4872,0.069
9038,9,1984-07-07,1984-08-07,32,5.8207,0.1819,-1.9159,0.4683
9038,10,1985-07-30,1985-08-04,6,1.0529,0.1755,-1.6309,0.0489
9038,11,1985-10-15,1985-11-04,21,1.1188,0.0533,-1.5881,0.0293
9038,12,1985-12-22,1986-02-13,54,6.2293,0.1154,-1.8312,1.2639
9038,13,1986-06-26,1986-07-10,15,1.2324,0.0822,-1.666,0.2405
9038,14,1986-11-20,1987-01-09,51,28.0411,0.5498,-3.0056,2.9865
9038,15,1987-05-03,1987-06-08,37,10.372,0.2803,-2.0488,2.9415
9038,16,1987-08-26,1987-09-17,23,0.4001,0.0174,-1.416,0.0645
9038,17,1988-12-24,1989-04-06,104,47.696,0.4586,-3.2776,11.3341
9038,18,1989-05-11,1989-05-27,17,12.1933,0.7173,-2.3659,2.9723
9038,19,1989-06-13,1989-09-19,99,100.4854,1.015,-2.6565,10.1679
9038,20,1989-10-01,1989-12-12,73,17.75,0.2432,-2.1263,1.5724
9038,21,1990-01-07,1990-01-26,20,4.8296,0.2415,-1.9469,0.8375
9038,22,1990-02-14,1990-12-27,317,209.6129,0.6612,-3.0103,36.004
9038,23,1991-08-03,1991-09-03,32,23.5406,0.7356,-2.1006,2.0879
9038,24,1992-01-07,1992-03-30,84,62.7015,0.7464,-2.8101,14.2145
9038,25,1993-02-19,1993-03-08,18,1.6312,0.0906,-1.5389,0.5001
9038,26,1993-04-13,1993-04-24,12,0.6526,0.0544,-1.4812,0.1282
9038,27,1994-04-05,1994-05-16,42,3.9738,0.0946,-1.5814,1.5028
9038,28,1994-06-11,1994-06-17,7,1.4111,0.2016,-1.6881,0.3024
9038,29,1994-12-06,1994-12-30,25,8.2297,0.3292,-2.0695,1.2989
9038,30,1995-04-04,1995-04-23,20,2.3512,0.1176,-1.5555,0.6381
9038,31,1995-08-29,1995-11-16,80,32.1434,0.4018,-2.1065,2.9221
9038,32,1997-04-02,1997-04-18,17,2.0896,0.1229,-1.5649,0.6447
9038,33,1998-03-26,1998-04-02,8,0.6511,0.0814,-1.3938,0.3482
9038,34,1999-04-19,1999-04-23,5,0.5511,0.1102,-1.5163,0.123
9038,35,1999-05-26,1999-06-17,23,2.8361,0.1233,-1.5989,0.8484
9038,36,2000-02-28,2000-04-01,34,1.8971,0.0558,-1.4573,1.0229
9038,37,2000-10-25,2000-11-02,9,1.1227,0.1247,-1.4655,0.0043
9038,38,2001-04-25,2001-04-30,6,0.3243,0.054,-1.3878,0.1304
9038,39,2001-10-16,2002-03-07,143,64.9967,0.4545,-3.0528,10.4202
9038,40,2002-03-25,2002-05-08,45,17.8682,0.3971,-2.0269,5.7874
9038,41,2002-05-20,2002-11-21,186,47.3737,0.2547,-2.1883,6.156
9038,42,2007-01-20,2007-01-29,10,0.7367,0.0737,-1.4589,0.1247
9038,43,2008-01-26,2008-03-10,45,13.7649,0.3059,-2.0889,3.8534
9038,44,2009-10-06,2009-10-21,16,2.5319,0.1582,-1.5514,0.1525
9038,45,2009-11-18,2009-12-03,16,6.17,0.3856,-1.9896,0.6469
9038,46,2012-01-08,2012-01-20,13,0.1391,0.0107,-1.3272,0.0255
9038,47,2015-09-23,2015-10-24,32,1.3563,0.0424,-1.5687,0.0965
9038,48,2015-12-16,2016-01-03,19,10.5354,0.5545,-2.425,1.4994
9038,49,2016-09-23,2017-02-03,134,63.1924,0.4716,-2.5079,8.156
9038,50,2017-02-20,2017-12-09,293,136.9839,0.4675,-2.505,24.9752
9038,51,2019-01-06,2019-01-23,18,0.3883,0.0216,-1.3417,0.0685
9038,52,2019-04-11,2019-04-15,5,0.1523,0.0305,-1.3331,0.0
9040,1,1961-05-23,1961-05-29,7,0.8662,0.1237,-1.5218,0.5776
9040,2,1962-09-06,1962-09-14,9,6.7726,0.7525,-2.6726,0.3629
9040,3,1962-10-05,1962-10-10,6,0.5379,0.0897,-1.4175,0.0622
9040,4,1962-11-24,1962-12-28,35,10.2633,0.2932,-2.2993,1.5622
9040,5,1964-01-15,1964-02-22,39,14.3617,0.3682,-1.8107,1.8932
9040,6,1964-03-05,1964-04-17,44,20.3661,0.4629,-2.4588,5.5174
9040,7,1964-05-01,1964-05-20,20,5.8529,0.2926,-2.1073,3.0612
9040,8,1964-08-09,1964-08-13,5,1.1677,0.2335,-1.7108,0.1693
9040,9,1964-08-26,1964-09-26,32,27.9374,0.873,-3.7056,1.3796
9040,10,1965-05-29,1965-06-12,15,0.3046,0.0203,-1.4453,0.1035
9040,11,1966-04-23,1966-06-30,69,35.361,0.5125,-3.365,15.1654
9040,12,1967-04-29,1967-05-04,6,0.8287,0.1381,-1.6159,0.4207
9040,13,1970-03-15,1970-03-19,5,0.3124,0.0625,-1.4227,0.1668
9040,14,1970-04-09,1970-04-13,5,0.7417,0.1483,-1.5423,0.1467
9040,15,1970-11-06,1970-11-17,12,0.81,0.0675,-1.4129,0.3282
9040,16,1971-11-27,1971-12-09,13,0.4521,0.0348,-1.4018,0.1431
9040,17,1972-04-14,1972-05-25,42,18.6953,0.4451,-2.4339,8.8995
9040,18,1972-06-09,1972-06-14,6,0.9429,0.1571,-1.7544,0.3528
9040,19,1973-03-22,1973-05-13,53,13.5017,0.2547,-2.0268,4.5917
9040,20,1978-10-24,1978-12-09,47,38.6772,0.8229,-2.7434,5.3852
9040,21,1980-01-17,1980-01-24,8,0.5493,0.0687,-1.3541,0.0401
9040,22,1980-04-09,1980-05-06,28,3.9331,0.1405,-1.7148,1.6793
9040,23,1980-05-20,1980-05-26,7,1.1422,0.1632,-1.5347,0.7719
9040,24,1981-02-17,1981-02-27,11,2.7543,0.2504,-1.7429,0.4399
9040,25,1981-11-25,1981-12-10,16,3.3102,0.2069,-1.6175,0.643
9040,26,1983-02-17,1983-02-24,8,0.3707,0.0463,-1.3496,0.0
9040,27,1983-10-12,1983-11-07,27,5.1345,0.1902,-1.9442,0.8142
9040,28,1984-03-08,1984-03-13,6,0.7606,0.1268,-1.5156,0.35
9040,29,1984-08-31,1984-10-03,34,19.4489,0.572,-2.5614,1.1911
9040,30,1985-01-12,1985-01-20,9,1.4914,0.1657,-1.5374,0.1506
9040,31,1985-03-18,1985-04-01,15,1.5572,0.1038,-1.6037,0.3713
9040,32,1985-05-09,1985-05-15,7,3.5987,0.5141,-2.1104,2.056
9040,33,1985-10-12,1985-11-03,23,4.1845,0.1819,-1.9576,0.3879
9040,34,1988-12-31,1989-02-25,57,37.6248,0.6601,-2.2555,4.5352
9040,35,1989-06-29,1989-07-04,6,2.0311,0.3385,-1.7585,0.4833
9040,36,1989-07-16,1989-07-22,7,0.7937,0.1134,-1.5177,0.1113
9040,37,1989-10-17,1989-10-27,11,1.684,0.1531,-1.5722,0.1768
9040,38,1990-04-01,1990-04-05,5,0.8298,0.166,-1.5079,0.141
9040,39,1990-04-21,1990-04-28,8,1.7753,0.2219,-1.6651,0.7798
9040,40,1991-05-04,1991-05-20,17,5.8469,0.3439,-2.0677,3.2861
9040,41,1991-06-20,1991-07-03,14,0.2606,0.0186,-1.3698,0.0302
9040,42,1991-07-15,1991-08-30,47,44.2982,0.9425,-2.9137,3.4703
9040,43,1993-02-20,1993-04-20,60,19.7268,0.3288,-2.0478,5.1888
9040,44,1993-11-27,1993-12-27,31,31.3265,1.0105,-3.2438,3.347
9040,45,1994-04-09,1994-04-23,15,3.8311,0.2554,-1.8385,1.2392
9040,46,1994-08-27,1994-09-10,15,1.3522,0.0901,-1.7192,0.0866
9040,47,1995-04-21,1995-05-15,25,11.4564,0.4583,-2.6575,4.469
9040,48,1995-06-01,1995-06-14,14,4.7406,0.3386,-2.0357,2.2472
9040,49,1996-07-22,1996-09-01,42,16.6964,0.3975,-3.1616,1.2445
9040,50,1997-10-12,1997-11-04,24,5.2167,0.2174,-1.8089,0.715
9040,51,1998-11-08,1999-01-07,61,14.7629,0.242,-1.8154,2.6226
9040,52,1999-02-10,1999-03-11,30,8.0233,0.2674,-1.7383,1.499
9040,53,1999-04-13,1999-04-20,8,3.7934,0.4742,-2.1761,1.2187
9040,54,1999-06-23,1999-07-17,25,3.6073,0.1443,-1.6137,0.6438
9040,55,2000-01-21,2000-04-02,73,21.6278,0.2963,-1.9856,4.9145
9040,56,2000-08-05,2000-08-15,11,2.5818,0.2347,-1.7558,0.3385
9040,57,2001-12-15,2001-12-30,16,7.0889,0.4431,-2.0363,1.0436
9040,58,2002-01-12,2002-02-05,25,5.0257,0.201,-1.9788,0.4836
9040,59,2002-06-26,2002-07-15,20,3.1544,0.1577,-1.8321,0.6108
9040,60,2004-10-06,2004-10-16,11,2.2126,0.2011,-1.5764,0.2424
9040,61,2004-12-17,2005-04-22,127,72.9005,0.574,-2.5487,12.1332
9040,62,2005-05-06,2005-09-01,119,34.5916,0.2907,-2.4117,8.0162
9040,63,2005-09-23,2005-10-11,19,4.1509,0.2185,-1.7959,0.3725
9040,64,2006-05-24,2006-07-14,52,24.1703,0.4648,-2.3934,8.3669
9040,65,2006-08-03,2006-08-17,15,3.0518,0.2035,-1.6311,0.4128
9040,66,2006-08-29,2006-09-07,10,3.4212,0.3421,-1.8751,0.2428
9040,67,2007-02-03,2007-02-08,6,0.4109,0.0685,-1.359,0.0
9040,68,2007-05-30,2007-06-07,9,0.5847,0.065,-1.4928,0.2029
9040,69,2007-07-29,2007-08-05,8,0.3256,0.0407,-1.3824,0.0486
9040,70,2007-09-12,2007-10-01,20,4.6345,0.2317,-1.6464,0.2371
9040,71,2007-10-21,2008-01-06,78,35.2981,0.4525,-2.6219,5.042
9040,72,2008-03-23,2008-03-28,6,0.9372,0.1562,-1.4985,0.2187
9040,73,2008-10-01,2008-10-12,12,2.428,0.2023,-1.645,0.2416
9040,74,2010-10-25,2010-10-30,6,1.3269,0.2211,-1.7012,0.1864
9040,75,2011-05-29,2011-08-04,68,4.0294,0.0593,-1.5976,0.9868
9040,76,2011-09-02,2011-10-23,52,26.9444,0.5182,-3.2322,1.7724
9040,77,2011-12-29,2012-04-21,115,78.4184,0.6819,-2.5936,14.2017
9040,78,2012-06-09,2012-09-23,107,29.4273,0.275,-1.9918,4.5473
9040,79,2015-05-17,2015-06-08,23,8.8338,0.3841,-2.1746,5.0433
9040,80,2015-07-09,2015-07-17,9,1.8041,0.2005,-1.6053,0.3091
9040,81,2015-12-19,2016-01-03,16,2.9517,0.1845,-1.5893,0.5225
9040,82,2016-08-26,2016-09-12,18,2.014,0.1119,-1.4441,0.1275
9040,83,2016-09-28,2016-10-12,15,5.0789,0.3386,-1.8661,0.4681
9040,84,2017-01-15,2017-01-26,12,0.6519,0.0543,-1.4723,0.0627
9040,85,2017-04-30,2017-05-04,5,0.3403,0.0681,-1.4312,0.161
9040,86,2017-07-31,2017-08-05,6,0.1692,0.0282,-1.3391,0.0299
9040,87,2017-08-17,2017-08-23,7,1.0019,0.1431,-1.4839,0.1362
9040,88,2017-09-09,2017-10-17,39,9.2351,0.2368,-1.8661,0.7263
9040,89,2017-10-31,2017-12-10,41,21.4932,0.5242,-2.1697,3.623
9040,90,2019-01-08,2019-01-31,24,7.4876,0.312,-1.9281,0.777
9040,91,2019-03-22,2019-04-15,25,10.4402,0.4176,-1.9799,2.7251
9040,92,2019-05-22,2019-05-30,9,0.0848,0.0094,-1.3374,0.0425
9040,93,2019-07-05,2019-08-19,46,6.3438,0.1379,-1.6311,0.8173
9040,94,2019-09-12,2019-09-21,10,1.2675,0.1268,-1.4232,0.0
9040,95,2019-10-03,2019-10-14,12,4.3024,0.3585,-1.8661,0.4165
9040,96,2020-09-06,2020-09-18,13,1.2573,0.0967,-1.4145,0.0
9044,1,1964-02-07,1964-02-15,9,1.0684,0.1187,-1.4416,0.004
9044,2,1965-01-06,1965-01-18,13,2.3453,0.1804,-1.6043,0.0211
9044,3,1965-02-19,1965-02-27,9,2.3875,0.2653,-1.6843,0.0564
9044,4,1965-05-10,1965-07-16,68,17.7412,0.2609,-1.8601,0.3001
9044,5,1969-02-11,1969-02-17,7,2.1931,0.3133,-1.7138,0.0444
9044,6,1970-04-24,1970-05-04,11,2.2015,0.2001,-1.676,0.0892
9044,7,1971-01-18,1971-01-22,5,0.3193,0.0639,-1.3863,0.0
9044,8,1971-02-05,1971-03-17,41,13.3862,0.3265,-2.1281,0.3205
9044,9,1975-01-02,1975-01-13,12,0.9598,0.08,-1.542,0.0086
9044,10,1978-11-15,1978-12-02,18,4.6316,0.2573,-1.7607,0.0479
9044,11,1981-12-17,1981-12-22,6,0.4407,0.0734,-1.41,0.0031
9044,12,1982-08-14,1982-10-08,56,46.3037,0.8269,-2.406,0.0544
9044,13,1983-02-15,1983-02-22,8,1.248,0.156,-1.5528,0.0213
9044,14,1984-02-25,1984-03-02,7,0.3488,0.0498,-1.4047,0.0
9044,15,1985-10-25,1986-02-15,114,85.5827,0.7507,-2.5871,0.7637
9044,16,1986-03-29,1986-04-10,13,1.592,0.1225,-1.5707,0.0375
9044,17,1986-07-05,1986-07-23,19,4.7395,0.2494,-1.8215,0.0115
9044,18,1988-12-27,1989-04-06,101,56.0247,0.5547,-2.4352,1.1169
9044,19,1990-03-04,1990-04-21,49,4.5386,0.0926,-1.6436,0.112
9044,20,1990-05-03,1990-05-21,19,3.9172,0.2062,-1.7222,0.1549
9044,21,1992-01-16,1992-03-29,74,51.3333,0.6937,-3.0456,1.1152
9044,22,1993-02-18,1993-03-06,17,2.17,0.1276,-1.5175,0.0315
9044,23,1994-03-28,1994-04-24,28,8.0162,0.2863,-1.7128,0.224
9044,24,1994-12-05,1994-12-31,27,9.7603,0.3615,-2.0729,0.1098
9044,25,1995-03-24,1995-05-02,40,27.2594,0.6815,-2.5582,0.7233
9044,26,1995-05-27,1995-06-11,16,2.4472,0.1529,-1.6909,0.0442
9044,27,1995-07-28,1995-08-04,8,0.2707,0.0338,-1.3796,0.0019
9044,28,1995-10-31,1995-11-20,21,2.0568,0.0979,-1.4936,0.0085
9044,29,1996-07-05,1996-07-24,20,2.7501,0.1375,-1.552,0.004
9044,30,1997-03-15,1997-05-13,60,30.0594,0.501,-2.3962,0.8555
9044,31,1999-04-11,1999-04-27,17,1.4188,0.0835,-1.4868,0.0367
9044,32,1999-07-03,1999-07-11,9,0.4045,0.0449,-1.3955,0.0
9044,33,2000-03-14,2000-03-27,14,0.5889,0.0421,-1.3702,0.0193
9044,34,2000-07-02,2000-07-06,5,0.3014,0.0603,-1.3955,0.0
9044,35,2000-10-20,2000-10-29,10,0.2018,0.0202,-1.3614,0.0
9044,36,2001-05-18,2001-11-15,182,77.1478,0.4239,-2.495,0.3488
9044,37,2001-11-30,2002-03-07,98,50.4649,0.5149,-2.3801,0.8186
9044,38,2002-03-25,2002-04-12,19,10.9045,0.5739,-2.1034,0.2751
9044,39,2002-04-26,2002-05-07,12,4.4577,0.3715,-1.8311,0.1624
9044,40,2002-06-18,2002-08-22,66,29.4231,0.4458,-2.2559,0.0593
9044,41,2003-06-30,2003-08-16,48,7.5646,0.1576,-1.7798,0.014
9044,42,2004-09-28,2004-10-28,31,6.8657,0.2215,-1.6656,0.0084
9044,43,2005-06-05,2005-10-27,145,71.0975,0.4903,-2.2249,0.1855
